מזהה,סוג,"מק""ט",Name,פורסם,האם מומלץ?,נראות בקטלוג,תיאור קצר,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,Tax status,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,משקל (kg),אורך (cm),רוחב (cm),גובה (cm),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,Categories,תגיות,Shipping class,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,כלים: _wpml_word_count,כלים: _wpml_media_featured,כלים: _wpml_media_duplicate,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,שיוך 2 שמות,שיוך 2 ערכים,שיוך 2 פריטים מוצגים,שיוך 2 פריטים גלובליים
1172,simple,,דלי פופקורן גדול,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1175,simple,,צלחות מרובעות באטמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,17.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1178,simple,,צלחות קרטון,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1179,simple,,מפיות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1180,simple,,כוסות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1181,simple,,מנשפים ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1184,simple,,צלחות קרטון פסטל,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,"בנים מוצרים, בנים מוצרים > מינימאוס",,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1185,simple,,צלחות קרטון פסטל,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,9.9,"בנים מוצרים, בנים מוצרים > מינימאוס",,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1186,simple,,מפיות פסטל,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,"בנים מוצרים, בנים מוצרים > מינימאוס",,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1187,simple,,כוסות פלסטיק תותים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1188,simple,,צלחות קרטון תותים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1189,simple,,כוסות תותים מינימאוס,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1190,simple,,צלחות קרטון מימאוס קאפקייקס,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1191,simple,,כוסות פלסטיק מימאוס קאפקייקס,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1192,simple,,כוס תלת מימדית קשיחה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1193,simple,,מפיות מימאוס פוקסיה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1194,simple,,כובעים מימאוס פוקסיה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1197,simple,,צלחת קרטון,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,"בנים מוצרים, בנים מוצרים > מיקימאוס",,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1198,simple,,צלחת קרטון מיקי צהוב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1199,simple,,מפיות מיקי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1200,simple,,דלי פופקורן גדול,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1201,simple,,דלי פופקורן תלת מימד,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1206,simple,,צלחת קרטון פסטל,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1207,simple,,מפיות ים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1208,simple,,כוסות פלסטיק ורוד בייבי ים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1209,simple,,צלחות קרטון בת הים מרובע זהב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,18.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1212,simple,,צלחות תכלת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1213,simple,,צלחות מניונים צהוב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1214,simple,,צלחת מיניון מרובעת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1215,simple,,צלחת מיניון מרובעת מסיבה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,17.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1216,simple,,מפיות מיניון צהוב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1217,simple,,מנשפים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1218,simple,,כוסות קרטון מיניון מסיבה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1219,simple,,כוסות קרטון מיניון קטן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1220,simple,,כוסות פלסטיק מיניון,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,בנים מוצרים,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
